type,product,normalized_product,quantity,max,min,avg,month,year,file
ΔΗΜΗΤΡΙΑΚΑ,nestle fitness dark chocolate 375gr,NaN,0.375,3.99,2.72,3.49,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,3.35,1.59,2.97,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου λούντζα 'pork loin' sliced 150gr,NaN,0.15,3.59,2.45,3.04,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου ζαμπόν / ηam sliced 300gr,NaN,0.3,4.2,2.5,3.55,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια στήθος καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,4.9,1.99,3.21,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου streaky bacon sliced 150gr,NaN,0.15,3.82,1.98,2.52,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,snack γαλοπούλα καπνιστή / turkey smoked sliced 200gr,NaN,0.2,3.15,2.04,2.71,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια μπέικον sliced 300gr,NaN,0.3,4.33,2.55,3.43,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 160gr x 3 (1 free),NaN,0.48,8.99,5.99,7.92,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 80gr x 4 (1 free),NaN,0.32,6.89,5.2,6.24,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 185gr x 4 (ειδική τιμή),NaN,0.74,8.95,5.75,7.1,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco tuna rose diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,4.5,2.9,3.57,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,5.45,3.45,4.26,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,tulip chopped ham 200gr,NaN,0.2,2.99,1.95,2.56,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan chopped ham and pork 200gr,NaN,0.2,3.49,2.35,2.88,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan luncheon meat pork 200gr,NaN,0.2,2.49,1.69,2.03,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,karla corned beef 340gr,NaN,0.34,2.97,2.35,2.73,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated light 400gr (γαλάζια συσκ.),NaN,0.4,1.2,0.79,0.99,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated 400gr (μπλέ συσκ.),NaN,0.4,1.2,0.79,0.99,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou condensed - ζαχαρούχο 397gr,NaN,0.397,1.6,0.95,1.21,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 1.5ltr x 6,NaN,9.0,2.99,1.89,2.16,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 1.5ltr x 6,NaN,9.0,2.99,1.59,2.09,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 0.50 ltr x 12,NaN,6.0,3.59,2.1,2.64,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 1.5ltr x 6,NaN,9.0,2.69,1.85,2.18,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 0.50 ltr x 12,NaN,6.0,3.36,1.99,2.68,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 0.50 ltr x 12,NaN,6.0,3.3,2.09,2.7,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma θράψαλο ροδέλες (squid rings) 700gr,NaN,0.7,6.9,4.8,5.97,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,findus σολωμός (4 pcs) 500gr,NaN,0.5,20.99,14.9,17.15,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,foodpax σολωμός ατλαντικού portions 125gr x 4,NaN,0.5,16.9,9.95,14.85,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,birds eye breaded cod 4 large fillets 440gr,NaN,0.44,9.99,6.95,9.04,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,nordsea 4 τραγανιστά φιλέτα ψαριού 300gr,NaN,0.3,5.15,3.15,4.08,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma chicken nuggets 900gr,NaN,0.9,8.99,5.05,6.99,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,γρηγοριου hamburgers beef & pork (6 pcs) 480gr,NaN,0.48,4.32,2.55,3.67,1,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm εν ελλάδη νοστιμιές chicken nuggets 400gr,NaN,0.4,5.39,3.29,4.59,1,2022,ΒασικάΚαταναλωτικάΑγαθά
